date,day_of_sale,week_of_year,year_of_sales,week_type,shop_id,shop_name,customers,sales_usd,avg_sales_per_person,pct_family,pct_female,pct_male,pct_single,avg_temp_f,humidity_pct,is_rain,precip_in
2024-07-23,Tuesday,29,2024,Weekdays,4,Jacksonville,242,3514.65,14.52,47.2,52.0,48.0,52.8,87.1,71.9,0,0.0
2024-07-23,Tuesday,29,2024,Weekdays,1,Miami Beach,280,5232.58,18.69,47.2,52.0,48.0,52.8,87.1,71.9,0,0.0
2024-07-24,Wednesday,29,2024,Weekdays,3,Tampa,240,4101.2,17.09,47.6,53.6,46.4,52.4,81.3,60.8,1,0.33
2024-07-24,Wednesday,29,2024,Weekdays,1,Miami Beach,317,6006.69,18.95,47.6,53.6,46.4,52.4,81.3,60.8,1,0.33
2024-07-24,Wednesday,29,2024,Weekdays,4,Jacksonville,217,3474.93,16.01,47.6,53.6,46.4,52.4,81.3,60.8,1,0.33
2024-07-24,Wednesday,29,2024,Weekdays,2,Orlando,270,4372.79,16.2,47.6,53.6,46.4,52.4,81.3,60.8,1,0.33
2024-07-25,Thursday,29,2024,Weekdays,1,Miami Beach,358,6635.22,18.53,46.2,50.5,49.5,53.8,87.7,70.1,0,0.0
2024-07-25,Thursday,29,2024,Weekdays,4,Jacksonville,244,3599.98,14.75,46.2,50.5,49.5,53.8,87.7,70.1,0,0.0
2024-07-25,Thursday,29,2024,Weekdays,2,Orlando,287,4927.41,17.17,46.2,50.5,49.5,53.8,87.7,70.1,0,0.0
2024-07-25,Thursday,29,2024,Weekdays,3,Tampa,283,4618.06,16.32,46.2,50.5,49.5,53.8,87.7,70.1,0,0.0
2024-07-26,Friday,29,2024,Weekdays,3,Tampa,248,4247.81,17.13,46.2,51.7,48.3,53.8,87.0,64.5,1,1.09
2024-07-26,Friday,29,2024,Weekdays,4,Jacksonville,217,3467.06,15.98,46.2,51.7,48.3,53.8,87.0,64.5,1,1.09
2024-07-26,Friday,29,2024,Weekdays,2,Orlando,276,4255.44,15.42,46.2,51.7,48.3,53.8,87.0,64.5,1,1.09
2024-07-26,Friday,29,2024,Weekdays,1,Miami Beach,275,5150.37,18.73,46.2,51.7,48.3,53.8,87.0,64.5,1,1.09
2024-07-27,Saturday,29,2024,Weekends,2,Orlando,319,5412.59,16.97,52.4,51.8,48.2,47.6,82.5,69.1,0,0.0
2024-07-27,Saturday,29,2024,Weekends,3,Tampa,286,4668.49,16.32,52.4,51.8,48.2,47.6,82.5,69.1,0,0.0
2024-07-27,Saturday,29,2024,Weekends,1,Miami Beach,340,6573.36,19.33,52.4,51.8,48.2,47.6,82.5,69.1,0,0.0
2024-07-27,Saturday,29,2024,Weekends,4,Jacksonville,195,3165.78,16.23,52.4,51.8,48.2,47.6,82.5,69.1,0,0.0
2024-07-28,Sunday,30,2024,Weekends,4,Jacksonville,244,3730.61,15.29,54.0,52.8,47.2,46.0,88.3,66.5,0,0.0
2024-07-28,Sunday,30,2024,Weekends,3,Tampa,313,5216.9,16.67,54.0,52.8,47.2,46.0,88.3,66.5,0,0.0
2024-07-28,Sunday,30,2024,Weekends,1,Miami Beach,371,6871.68,18.52,54.0,52.8,47.2,46.0,88.3,66.5,0,0.0
2024-07-28,Sunday,30,2024,Weekends,2,Orlando,334,5886.89,17.63,54.0,52.8,47.2,46.0,88.3,66.5,0,0.0
2024-07-29,Monday,30,2024,Weekdays,2,Orlando,262,4276.42,16.32,47.7,52.0,48.0,52.3,85.5,68.8,0,0.0
2024-07-29,Monday,30,2024,Weekdays,4,Jacksonville,244,3572.41,14.64,47.7,52.0,48.0,52.3,85.5,68.8,0,0.0
2024-07-29,Monday,30,2024,Weekdays,3,Tampa,253,3953.77,15.63,47.7,52.0,48.0,52.3,85.5,68.8,0,0.0
2024-07-29,Monday,30,2024,Weekdays,1,Miami Beach,319,5743.35,18.0,47.7,52.0,48.0,52.3,85.5,68.8,0,0.0
2024-07-30,Tuesday,30,2024,Weekdays,1,Miami Beach,311,5960.65,19.17,45.4,52.0,48.0,54.6,88.2,68.2,1,0.5
2024-07-30,Tuesday,30,2024,Weekdays,4,Jacksonville,221,4058.86,18.37,45.4,52.0,48.0,54.6,88.2,68.2,1,0.5
2024-07-30,Tuesday,30,2024,Weekdays,2,Orlando,279,5346.4,19.16,45.4,52.0,48.0,54.6,88.2,68.2,1,0.5
2024-07-30,Tuesday,30,2024,Weekdays,3,Tampa,278,4859.02,17.48,45.4,52.0,48.0,54.6,88.2,68.2,1,0.5
2024-07-31,Wednesday,30,2024,Weekdays,1,Miami Beach,364,6902.19,18.96,47.1,51.5,48.5,52.9,86.7,69.3,0,0.0
2024-07-31,Wednesday,30,2024,Weekdays,3,Tampa,281,4615.37,16.42,47.1,51.5,48.5,52.9,86.7,69.3,0,0.0
2024-07-31,Wednesday,30,2024,Weekdays,2,Orlando,305,5031.26,16.5,47.1,51.5,48.5,52.9,86.7,69.3,0,0.0
2024-07-31,Wednesday,30,2024,Weekdays,4,Jacksonville,226,3272.65,14.48,47.1,51.5,48.5,52.9,86.7,69.3,0,0.0
2024-08-01,Thursday,30,2024,Weekdays,2,Orlando,296,5327.7,18.0,46.4,51.3,48.7,53.6,88.1,65.7,1,0.99
2024-08-01,Thursday,30,2024,Weekdays,3,Tampa,229,3857.31,16.84,46.4,51.3,48.7,53.6,88.1,65.7,1,0.99
2024-08-01,Thursday,30,2024,Weekdays,4,Jacksonville,221,3684.14,16.67,46.4,51.3,48.7,53.6,88.1,65.7,1,0.99
2024-08-01,Thursday,30,2024,Weekdays,1,Miami Beach,349,5961.63,17.08,46.4,51.3,48.7,53.6,88.1,65.7,1,0.99
2024-08-02,Friday,30,2024,Weekdays,4,Jacksonville,234,3849.57,16.45,46.8,51.4,48.6,53.2,87.9,74.2,0,0.0
2024-08-02,Friday,30,2024,Weekdays,1,Miami Beach,332,6166.96,18.58,46.8,51.4,48.6,53.2,87.9,74.2,0,0.0
2024-08-02,Friday,30,2024,Weekdays,3,Tampa,256,4543.68,17.75,46.8,51.4,48.6,53.2,87.9,74.2,0,0.0
2024-08-02,Friday,30,2024,Weekdays,2,Orlando,273,4632.75,16.97,46.8,51.4,48.6,53.2,87.9,74.2,0,0.0
2024-08-03,Saturday,30,2024,Weekends,1,Miami Beach,376,7676.62,20.42,52.9,50.5,49.5,47.1,86.5,68.6,0,0.0
2024-08-03,Saturday,30,2024,Weekends,4,Jacksonville,292,4124.17,14.12,52.9,50.5,49.5,47.1,86.5,68.6,0,0.0
2024-08-03,Saturday,30,2024,Weekends,3,Tampa,292,4780.35,16.37,52.9,50.5,49.5,47.1,86.5,68.6,0,0.0
2024-08-03,Saturday,30,2024,Weekends,2,Orlando,306,4992.18,16.31,52.9,50.5,49.5,47.1,86.5,68.6,0,0.0
2024-08-04,Sunday,31,2024,Weekends,1,Miami Beach,364,6371.21,17.5,51.5,51.5,48.5,48.5,86.9,76.9,0,0.0
2024-08-04,Sunday,31,2024,Weekends,3,Tampa,298,4807.83,16.13,51.5,51.5,48.5,48.5,86.9,76.9,0,0.0
2024-08-04,Sunday,31,2024,Weekends,4,Jacksonville,269,4282.8,15.92,51.5,51.5,48.5,48.5,86.9,76.9,0,0.0
2024-08-04,Sunday,31,2024,Weekends,2,Orlando,306,5387.93,17.61,51.5,51.5,48.5,48.5,86.9,76.9,0,0.0
2024-08-05,Monday,31,2024,Weekdays,1,Miami Beach,333,6033.42,18.12,47.3,52.5,47.5,52.7,90.7,71.7,0,0.0
2024-08-05,Monday,31,2024,Weekdays,2,Orlando,297,5164.58,17.39,47.3,52.5,47.5,52.7,90.7,71.7,0,0.0
2024-08-05,Monday,31,2024,Weekdays,3,Tampa,270,4857.18,17.99,47.3,52.5,47.5,52.7,90.7,71.7,0,0.0
2024-08-05,Monday,31,2024,Weekdays,4,Jacksonville,268,4085.02,15.24,47.3,52.5,47.5,52.7,90.7,71.7,0,0.0
2024-08-06,Tuesday,31,2024,Weekdays,2,Orlando,295,4908.87,16.64,46.2,54.8,45.2,53.8,84.8,84.0,0,0.0
2024-08-06,Tuesday,31,2024,Weekdays,1,Miami Beach,371,6547.0,17.65,46.2,54.8,45.2,53.8,84.8,84.0,0,0.0
2024-08-06,Tuesday,31,2024,Weekdays,3,Tampa,274,4180.24,15.26,46.2,54.8,45.2,53.8,84.8,84.0,0,0.0
2024-08-06,Tuesday,31,2024,Weekdays,4,Jacksonville,214,3368.49,15.74,46.2,54.8,45.2,53.8,84.8,84.0,0,0.0
2024-08-07,Wednesday,31,2024,Weekdays,3,Tampa,291,4872.56,16.74,46.3,53.3,46.7,53.7,89.5,73.3,1,1.25
2024-08-07,Wednesday,31,2024,Weekdays,1,Miami Beach,348,6398.43,18.39,46.3,53.3,46.7,53.7,89.5,73.3,1,1.25
2024-08-07,Wednesday,31,2024,Weekdays,2,Orlando,276,4417.14,16.0,46.3,53.3,46.7,53.7,89.5,73.3,1,1.25
2024-08-07,Wednesday,31,2024,Weekdays,4,Jacksonville,208,3471.68,16.69,46.3,53.3,46.7,53.7,89.5,73.3,1,1.25
2024-08-08,Thursday,31,2024,Weekdays,1,Miami Beach,376,7432.6,19.77,47.2,53.1,46.9,52.8,91.6,73.2,0,0.0
2024-08-08,Thursday,31,2024,Weekdays,2,Orlando,287,5104.82,17.79,47.2,53.1,46.9,52.8,91.6,73.2,0,0.0
2024-08-08,Thursday,31,2024,Weekdays,4,Jacksonville,231,3504.26,15.17,47.2,53.1,46.9,52.8,91.6,73.2,0,0.0
2024-08-08,Thursday,31,2024,Weekdays,3,Tampa,270,4487.33,16.62,47.2,53.1,46.9,52.8,91.6,73.2,0,0.0
2024-08-09,Friday,31,2024,Weekdays,1,Miami Beach,295,5635.69,19.1,47.3,53.1,46.9,52.7,83.8,69.4,1,0.97
2024-08-09,Friday,31,2024,Weekdays,3,Tampa,262,4280.1,16.34,47.3,53.1,46.9,52.7,83.8,69.4,1,0.97
2024-08-09,Friday,31,2024,Weekdays,2,Orlando,270,4116.59,15.25,47.3,53.1,46.9,52.7,83.8,69.4,1,0.97
2024-08-09,Friday,31,2024,Weekdays,4,Jacksonville,217,3015.08,13.89,47.3,53.1,46.9,52.7,83.8,69.4,1,0.97
2024-08-10,Saturday,31,2024,Weekends,3,Tampa,300,4950.03,16.5,51.9,53.5,46.5,48.1,88.7,78.7,0,0.0
2024-08-10,Saturday,31,2024,Weekends,2,Orlando,308,4862.22,15.79,51.9,53.5,46.5,48.1,88.7,78.7,0,0.0
2024-08-10,Saturday,31,2024,Weekends,4,Jacksonville,258,3902.42,15.13,51.9,53.5,46.5,48.1,88.7,78.7,0,0.0
2024-08-10,Saturday,31,2024,Weekends,1,Miami Beach,386,6999.46,18.13,51.9,53.5,46.5,48.1,88.7,78.7,0,0.0
2024-08-11,Sunday,32,2024,Weekends,3,Tampa,347,5977.39,17.23,51.1,53.6,46.4,48.9,93.2,69.9,0,0.0
2024-08-11,Sunday,32,2024,Weekends,1,Miami Beach,402,7651.68,19.03,51.1,53.6,46.4,48.9,93.2,69.9,0,0.0
2024-08-11,Sunday,32,2024,Weekends,4,Jacksonville,261,4313.77,16.53,51.1,53.6,46.4,48.9,93.2,69.9,0,0.0
2024-08-11,Sunday,32,2024,Weekends,2,Orlando,330,5421.64,16.43,51.1,53.6,46.4,48.9,93.2,69.9,0,0.0
2024-08-12,Monday,32,2024,Weekdays,2,Orlando,270,4267.12,15.8,46.0,52.1,47.9,54.0,84.6,80.1,0,0.0
2024-08-12,Monday,32,2024,Weekdays,1,Miami Beach,309,5261.23,17.03,46.0,52.1,47.9,54.0,84.6,80.1,0,0.0
2024-08-12,Monday,32,2024,Weekdays,4,Jacksonville,262,4108.53,15.68,46.0,52.1,47.9,54.0,84.6,80.1,0,0.0
2024-08-12,Monday,32,2024,Weekdays,3,Tampa,248,3869.83,15.6,46.0,52.1,47.9,54.0,84.6,80.1,0,0.0
2024-08-13,Tuesday,32,2024,Weekdays,1,Miami Beach,369,6822.26,18.49,47.1,54.4,45.6,52.9,85.9,65.9,0,0.0
2024-08-13,Tuesday,32,2024,Weekdays,4,Jacksonville,197,3094.25,15.71,47.1,54.4,45.6,52.9,85.9,65.9,0,0.0
2024-08-13,Tuesday,32,2024,Weekdays,2,Orlando,285,4792.53,16.82,47.1,54.4,45.6,52.9,85.9,65.9,0,0.0
2024-08-13,Tuesday,32,2024,Weekdays,3,Tampa,286,4988.84,17.44,47.1,54.4,45.6,52.9,85.9,65.9,0,0.0
2024-08-14,Wednesday,32,2024,Weekdays,3,Tampa,270,4158.23,15.4,47.8,51.4,48.6,52.2,85.5,76.0,0,0.0
2024-08-14,Wednesday,32,2024,Weekdays,2,Orlando,319,5383.75,16.88,47.8,51.4,48.6,52.2,85.5,76.0,0,0.0
2024-08-14,Wednesday,32,2024,Weekdays,1,Miami Beach,303,5950.3,19.64,47.8,51.4,48.6,52.2,85.5,76.0,0,0.0
2024-08-14,Wednesday,32,2024,Weekdays,4,Jacksonville,209,3305.4,15.82,47.8,51.4,48.6,52.2,85.5,76.0,0,0.0
2024-08-15,Thursday,32,2024,Weekdays,3,Tampa,286,4481.62,15.67,45.1,51.3,48.7,54.9,86.7,74.2,0,0.0
2024-08-15,Thursday,32,2024,Weekdays,2,Orlando,282,4638.08,16.45,45.1,51.3,48.7,54.9,86.7,74.2,0,0.0
2024-08-15,Thursday,32,2024,Weekdays,1,Miami Beach,331,6148.9,18.58,45.1,51.3,48.7,54.9,86.7,74.2,0,0.0
2024-08-15,Thursday,32,2024,Weekdays,4,Jacksonville,241,3711.0,15.4,45.1,51.3,48.7,54.9,86.7,74.2,0,0.0
2024-08-16,Friday,32,2024,Weekdays,2,Orlando,268,4719.19,17.61,45.2,52.7,47.3,54.8,83.4,74.8,0,0.0
2024-08-16,Friday,32,2024,Weekdays,3,Tampa,265,4815.4,18.17,45.2,52.7,47.3,54.8,83.4,74.8,0,0.0
2024-08-16,Friday,32,2024,Weekdays,4,Jacksonville,243,3949.06,16.25,45.2,52.7,47.3,54.8,83.4,74.8,0,0.0
2024-08-16,Friday,32,2024,Weekdays,1,Miami Beach,307,5466.52,17.81,45.2,52.7,47.3,54.8,83.4,74.8,0,0.0
2024-08-17,Saturday,32,2024,Weekends,1,Miami Beach,341,6251.05,18.33,50.4,53.4,46.6,49.6,87.5,67.6,1,1.16
2024-08-17,Saturday,32,2024,Weekends,4,Jacksonville,221,3987.23,18.04,50.4,53.4,46.6,49.6,87.5,67.6,1,1.16
2024-08-17,Saturday,32,2024,Weekends,3,Tampa,316,5220.05,16.52,50.4,53.4,46.6,49.6,87.5,67.6,1,1.16
2024-08-17,Saturday,32,2024,Weekends,2,Orlando,312,4840.37,15.51,50.4,53.4,46.6,49.6,87.5,67.6,1,1.16
2024-08-18,Sunday,33,2024,Weekends,1,Miami Beach,360,6783.2,18.84,51.3,54.4,45.6,48.7,85.0,72.1,0,0.0
2024-08-18,Sunday,33,2024,Weekends,4,Jacksonville,252,3879.64,15.4,51.3,54.4,45.6,48.7,85.0,72.1,0,0.0
2024-08-18,Sunday,33,2024,Weekends,3,Tampa,288,4733.7,16.44,51.3,54.4,45.6,48.7,85.0,72.1,0,0.0
2024-08-18,Sunday,33,2024,Weekends,2,Orlando,295,4781.91,16.21,51.3,54.4,45.6,48.7,85.0,72.1,0,0.0
2024-08-19,Monday,33,2024,Weekdays,3,Tampa,255,4354.02,17.07,47.7,53.9,46.1,52.3,85.5,75.5,1,1.25
2024-08-19,Monday,33,2024,Weekdays,1,Miami Beach,317,5864.66,18.5,47.7,53.9,46.1,52.3,85.5,75.5,1,1.25
2024-08-19,Monday,33,2024,Weekdays,2,Orlando,256,4441.13,17.35,47.7,53.9,46.1,52.3,85.5,75.5,1,1.25
2024-08-19,Monday,33,2024,Weekdays,4,Jacksonville,217,3295.25,15.19,47.7,53.9,46.1,52.3,85.5,75.5,1,1.25
2024-08-20,Tuesday,33,2024,Weekdays,1,Miami Beach,327,6396.56,19.56,45.7,54.0,46.0,54.3,89.0,76.5,0,0.0
2024-08-20,Tuesday,33,2024,Weekdays,4,Jacksonville,245,3902.57,15.93,45.7,54.0,46.0,54.3,89.0,76.5,0,0.0
2024-08-20,Tuesday,33,2024,Weekdays,2,Orlando,295,5183.43,17.57,45.7,54.0,46.0,54.3,89.0,76.5,0,0.0
2024-08-20,Tuesday,33,2024,Weekdays,3,Tampa,294,4799.0,16.32,45.7,54.0,46.0,54.3,89.0,76.5,0,0.0
2024-08-21,Wednesday,33,2024,Weekdays,3,Tampa,304,4811.86,15.83,44.7,52.4,47.6,55.3,89.8,76.1,0,0.0
2024-08-21,Wednesday,33,2024,Weekdays,1,Miami Beach,369,6414.02,17.38,44.7,52.4,47.6,55.3,89.8,76.1,0,0.0
2024-08-21,Wednesday,33,2024,Weekdays,2,Orlando,305,4905.38,16.08,44.7,52.4,47.6,55.3,89.8,76.1,0,0.0
2024-08-21,Wednesday,33,2024,Weekdays,4,Jacksonville,228,3673.13,16.11,44.7,52.4,47.6,55.3,89.8,76.1,0,0.0
2024-08-22,Thursday,33,2024,Weekdays,3,Tampa,251,4057.53,16.17,43.4,53.8,46.2,56.6,88.5,86.6,0,0.0
2024-08-22,Thursday,33,2024,Weekdays,4,Jacksonville,241,3582.58,14.87,43.4,53.8,46.2,56.6,88.5,86.6,0,0.0
2024-08-22,Thursday,33,2024,Weekdays,1,Miami Beach,351,6369.88,18.15,43.4,53.8,46.2,56.6,88.5,86.6,0,0.0
2024-08-22,Thursday,33,2024,Weekdays,2,Orlando,310,5594.18,18.05,43.4,53.8,46.2,56.6,88.5,86.6,0,0.0
2024-08-23,Friday,33,2024,Weekdays,2,Orlando,290,4626.07,15.95,45.1,52.4,47.6,54.9,83.9,69.9,0,0.0
2024-08-23,Friday,33,2024,Weekdays,1,Miami Beach,319,5941.05,18.62,45.1,52.4,47.6,54.9,83.9,69.9,0,0.0
2024-08-23,Friday,33,2024,Weekdays,4,Jacksonville,235,3808.17,16.2,45.1,52.4,47.6,54.9,83.9,69.9,0,0.0
2024-08-23,Friday,33,2024,Weekdays,3,Tampa,260,4047.63,15.57,45.1,52.4,47.6,54.9,83.9,69.9,0,0.0
2024-08-24,Saturday,33,2024,Weekends,3,Tampa,257,4172.17,16.23,51.7,53.2,46.8,48.3,83.4,74.0,0,0.0
2024-08-24,Saturday,33,2024,Weekends,4,Jacksonville,269,4121.41,15.32,51.7,53.2,46.8,48.3,83.4,74.0,0,0.0
2024-08-24,Saturday,33,2024,Weekends,2,Orlando,289,5508.9,19.06,51.7,53.2,46.8,48.3,83.4,74.0,0,0.0
2024-08-24,Saturday,33,2024,Weekends,1,Miami Beach,372,6173.9,16.6,51.7,53.2,46.8,48.3,83.4,74.0,0,0.0
2024-08-25,Sunday,34,2024,Weekends,4,Jacksonville,263,3708.43,14.1,50.5,53.5,46.5,49.5,85.6,76.0,1,1.89
2024-08-25,Sunday,34,2024,Weekends,2,Orlando,325,6050.79,18.62,50.5,53.5,46.5,49.5,85.6,76.0,1,1.89
2024-08-25,Sunday,34,2024,Weekends,3,Tampa,287,4445.37,15.49,50.5,53.5,46.5,49.5,85.6,76.0,1,1.89
2024-08-25,Sunday,34,2024,Weekends,1,Miami Beach,343,6477.37,18.88,50.5,53.5,46.5,49.5,85.6,76.0,1,1.89
2024-08-26,Monday,34,2024,Weekdays,3,Tampa,278,4454.17,16.02,46.7,52.3,47.7,53.3,92.1,73.6,1,0.07
2024-08-26,Monday,34,2024,Weekdays,1,Miami Beach,330,5947.82,18.02,46.7,52.3,47.7,53.3,92.1,73.6,1,0.07
2024-08-26,Monday,34,2024,Weekdays,4,Jacksonville,271,3887.52,14.35,46.7,52.3,47.7,53.3,92.1,73.6,1,0.07
2024-08-26,Monday,34,2024,Weekdays,2,Orlando,271,4394.43,16.22,46.7,52.3,47.7,53.3,92.1,73.6,1,0.07
2024-08-27,Tuesday,34,2024,Weekdays,2,Orlando,314,5524.9,17.6,45.7,53.1,46.9,54.3,85.6,77.4,1,0.91
2024-08-27,Tuesday,34,2024,Weekdays,1,Miami Beach,312,5772.77,18.5,45.7,53.1,46.9,54.3,85.6,77.4,1,0.91
2024-08-27,Tuesday,34,2024,Weekdays,3,Tampa,270,4133.22,15.31,45.7,53.1,46.9,54.3,85.6,77.4,1,0.91
2024-08-27,Tuesday,34,2024,Weekdays,4,Jacksonville,231,3517.04,15.23,45.7,53.1,46.9,54.3,85.6,77.4,1,0.91
2024-08-28,Wednesday,34,2024,Weekdays,2,Orlando,278,4668.21,16.79,45.2,51.8,48.2,54.8,94.6,81.1,0,0.0
2024-08-28,Wednesday,34,2024,Weekdays,4,Jacksonville,221,3225.02,14.59,45.2,51.8,48.2,54.8,94.6,81.1,0,0.0
2024-08-28,Wednesday,34,2024,Weekdays,3,Tampa,278,4319.92,15.54,45.2,51.8,48.2,54.8,94.6,81.1,0,0.0
2024-08-28,Wednesday,34,2024,Weekdays,1,Miami Beach,327,5913.02,18.08,45.2,51.8,48.2,54.8,94.6,81.1,0,0.0
2024-08-29,Thursday,34,2024,Weekdays,3,Tampa,253,4138.16,16.36,45.6,53.4,46.6,54.4,87.2,81.9,1,0.19
2024-08-29,Thursday,34,2024,Weekdays,4,Jacksonville,231,3827.55,16.57,45.6,53.4,46.6,54.4,87.2,81.9,1,0.19
2024-08-29,Thursday,34,2024,Weekdays,2,Orlando,296,5093.52,17.21,45.6,53.4,46.6,54.4,87.2,81.9,1,0.19
2024-08-29,Thursday,34,2024,Weekdays,1,Miami Beach,287,5253.9,18.31,45.6,53.4,46.6,54.4,87.2,81.9,1,0.19
2024-08-30,Friday,34,2024,Weekdays,1,Miami Beach,338,6415.58,18.98,46.2,54.7,45.3,53.8,91.1,77.0,0,0.0
2024-08-30,Friday,34,2024,Weekdays,3,Tampa,267,4629.29,17.34,46.2,54.7,45.3,53.8,91.1,77.0,0,0.0
2024-08-30,Friday,34,2024,Weekdays,2,Orlando,286,4861.93,17.0,46.2,54.7,45.3,53.8,91.1,77.0,0,0.0
2024-08-30,Friday,34,2024,Weekdays,4,Jacksonville,259,4069.09,15.71,46.2,54.7,45.3,53.8,91.1,77.0,0,0.0
2024-08-31,Saturday,34,2024,Weekends,4,Jacksonville,249,3849.58,15.46,51.6,55.0,45.0,48.4,92.4,68.1,1,2.13
2024-08-31,Saturday,34,2024,Weekends,3,Tampa,278,4224.21,15.2,51.6,55.0,45.0,48.4,92.4,68.1,1,2.13
2024-08-31,Saturday,34,2024,Weekends,1,Miami Beach,350,6746.09,19.27,51.6,55.0,45.0,48.4,92.4,68.1,1,2.13
2024-08-31,Saturday,34,2024,Weekends,2,Orlando,344,5864.51,17.05,51.6,55.0,45.0,48.4,92.4,68.1,1,2.13
2024-09-01,Sunday,35,2024,Weekends,2,Orlando,337,5855.35,17.37,49.7,53.5,46.5,50.3,91.2,75.7,1,0.87
2024-09-01,Sunday,35,2024,Weekends,1,Miami Beach,368,6819.28,18.53,49.7,53.5,46.5,50.3,91.2,75.7,1,0.87
2024-09-01,Sunday,35,2024,Weekends,4,Jacksonville,270,4020.87,14.89,49.7,53.5,46.5,50.3,91.2,75.7,1,0.87
2024-09-01,Sunday,35,2024,Weekends,3,Tampa,277,4761.74,17.19,49.7,53.5,46.5,50.3,91.2,75.7,1,0.87
2024-09-02,Monday,35,2024,Weekdays,1,Miami Beach,335,6180.78,18.45,46.2,54.9,45.1,53.8,94.3,84.8,0,0.0
2024-09-02,Monday,35,2024,Weekdays,4,Jacksonville,213,3152.58,14.8,46.2,54.9,45.1,53.8,94.3,84.8,0,0.0
2024-09-02,Monday,35,2024,Weekdays,2,Orlando,294,4865.8,16.55,46.2,54.9,45.1,53.8,94.3,84.8,0,0.0
2024-09-02,Monday,35,2024,Weekdays,3,Tampa,268,4480.16,16.72,46.2,54.9,45.1,53.8,94.3,84.8,0,0.0
2024-09-03,Tuesday,35,2024,Weekdays,2,Orlando,289,4727.15,16.36,44.7,52.0,48.0,55.3,90.5,71.8,1,2.55
2024-09-03,Tuesday,35,2024,Weekdays,4,Jacksonville,219,3361.69,15.35,44.7,52.0,48.0,55.3,90.5,71.8,1,2.55
2024-09-03,Tuesday,35,2024,Weekdays,1,Miami Beach,309,5941.64,19.23,44.7,52.0,48.0,55.3,90.5,71.8,1,2.55
2024-09-03,Tuesday,35,2024,Weekdays,3,Tampa,256,4224.21,16.5,44.7,52.0,48.0,55.3,90.5,71.8,1,2.55
2024-09-04,Wednesday,35,2024,Weekdays,1,Miami Beach,265,4981.25,18.8,45.4,54.2,45.8,54.6,82.6,84.7,0,0.0
2024-09-04,Wednesday,35,2024,Weekdays,2,Orlando,250,4420.94,17.68,45.4,54.2,45.8,54.6,82.6,84.7,0,0.0
2024-09-04,Wednesday,35,2024,Weekdays,4,Jacksonville,232,3341.3,14.4,45.4,54.2,45.8,54.6,82.6,84.7,0,0.0
2024-09-04,Wednesday,35,2024,Weekdays,3,Tampa,250,3971.05,15.88,45.4,54.2,45.8,54.6,82.6,84.7,0,0.0
2024-09-05,Thursday,35,2024,Weekdays,3,Tampa,230,3919.91,17.04,43.6,52.2,47.8,56.4,87.4,75.4,1,4.01
2024-09-05,Thursday,35,2024,Weekdays,2,Orlando,241,4643.81,19.27,43.6,52.2,47.8,56.4,87.4,75.4,1,4.01
2024-09-05,Thursday,35,2024,Weekdays,1,Miami Beach,224,4667.37,20.84,43.6,52.2,47.8,56.4,87.4,75.4,1,4.01
2024-09-05,Thursday,35,2024,Weekdays,4,Jacksonville,203,3025.16,14.9,43.6,52.2,47.8,56.4,87.4,75.4,1,4.01
2024-09-06,Friday,35,2024,Weekdays,2,Orlando,270,4656.15,17.24,45.2,52.1,47.9,54.8,89.8,74.8,0,0.0
2024-09-06,Friday,35,2024,Weekdays,4,Jacksonville,278,4478.22,16.11,45.2,52.1,47.9,54.8,89.8,74.8,0,0.0
2024-09-06,Friday,35,2024,Weekdays,3,Tampa,283,4834.05,17.08,45.2,52.1,47.9,54.8,89.8,74.8,0,0.0
2024-09-06,Friday,35,2024,Weekdays,1,Miami Beach,298,5925.0,19.88,45.2,52.1,47.9,54.8,89.8,74.8,0,0.0
2024-09-07,Saturday,35,2024,Weekends,4,Jacksonville,262,3882.74,14.82,50.8,55.2,44.8,49.2,88.6,72.2,0,0.0
2024-09-07,Saturday,35,2024,Weekends,3,Tampa,288,4478.61,15.55,50.8,55.2,44.8,49.2,88.6,72.2,0,0.0
2024-09-07,Saturday,35,2024,Weekends,2,Orlando,308,4873.14,15.82,50.8,55.2,44.8,49.2,88.6,72.2,0,0.0
2024-09-07,Saturday,35,2024,Weekends,1,Miami Beach,339,5791.9,17.09,50.8,55.2,44.8,49.2,88.6,72.2,0,0.0
2024-09-08,Sunday,36,2024,Weekends,1,Miami Beach,282,5429.91,19.25,50.7,53.5,46.5,49.3,83.8,81.5,1,0.45
2024-09-08,Sunday,36,2024,Weekends,4,Jacksonville,242,3738.75,15.45,50.7,53.5,46.5,49.3,83.8,81.5,1,0.45
2024-09-08,Sunday,36,2024,Weekends,3,Tampa,295,4915.38,16.66,50.7,53.5,46.5,49.3,83.8,81.5,1,0.45
2024-09-08,Sunday,36,2024,Weekends,2,Orlando,265,4651.42,17.55,50.7,53.5,46.5,49.3,83.8,81.5,1,0.45
2024-09-09,Monday,36,2024,Weekdays,3,Tampa,260,4307.79,16.57,43.7,55.2,44.8,56.3,87.9,74.8,0,0.0
2024-09-09,Monday,36,2024,Weekdays,2,Orlando,263,4286.1,16.3,43.7,55.2,44.8,56.3,87.9,74.8,0,0.0
2024-09-09,Monday,36,2024,Weekdays,1,Miami Beach,308,5399.45,17.53,43.7,55.2,44.8,56.3,87.9,74.8,0,0.0
